steps,avg_loss,mean_td_error
19838,9.3761,21.5284
19839,8.6023,14.2600
19840,8.4637,21.5074
19841,6.6980,20.0885
19842,14.4360,27.0489
19843,11.7355,24.0237
19844,11.8159,24.0894
19845,7.3074,18.4708
19846,5.3899,25.2519
19847,10.0451,23.3619
19848,9.3493,22.6853
19849,10.9225,23.4515
19850,7.5472,26.6080
19851,6.4266,18.5899
19852,12.6759,27.6267
19853,12.5947,22.3377
19854,8.3465,19.5725
19855,6.7936,20.9308
19856,14.1903,28.8340
19857,5.3543,17.3998
19858,13.0014,23.4503
19859,8.0935,30.3110
19860,10.1878,22.9671
19861,6.7343,18.0668
19862,5.6124,19.5175
19863,9.8722,19.8273
19864,13.9658,29.0171
19865,9.3700,22.8141
19866,10.4272,25.2242
19867,10.6263,24.7218
19868,5.3956,13.5635
19869,6.1011,19.1185
19870,6.6596,17.5248
19871,7.8041,22.6323
19872,8.5988,25.2759
19873,12.7060,26.8561
19874,12.4730,23.1378
19875,12.3596,26.7347
19876,12.5356,31.2846
19877,6.5283,14.8186
19878,7.2415,23.3937
19879,7.4704,23.8117
19880,7.1693,20.3640
19881,7.5889,23.8680
19882,11.6993,28.1832
19883,9.6452,24.5928
19884,7.2950,19.2208
19885,11.2631,21.9306
19886,10.9657,22.8167
19887,9.2067,19.2289
19888,16.2492,33.9518
19889,12.5278,29.8139
19890,12.4121,26.9751
19891,7.9329,18.2090
19892,5.6748,22.2229
19893,6.8687,26.0698
19894,7.9807,22.2577
19895,6.0358,21.3026
19896,9.6046,20.2543
19897,15.1035,26.5084
19898,8.5816,20.6668
19899,11.2690,22.8189
19900,14.7446,26.9305
19901,10.8269,28.0094
19902,5.7995,20.6050
19903,10.3380,22.5407
19904,11.1458,22.3240
19905,8.7603,24.4782
19906,13.4551,26.7022
19907,4.0775,19.5768
19908,5.6576,16.0737
19909,8.0709,20.4100
19910,13.9970,31.6344
19911,5.7116,25.1186
19912,11.2698,28.0993
19913,6.9034,23.9487
19914,8.8712,24.8013
19915,8.7681,22.4013
19916,6.4802,25.0777
19917,9.9852,26.9580
19918,9.6182,21.2667
19919,5.8542,17.9028
19920,7.8042,21.1470
19921,12.8687,21.6204
19922,7.3922,21.7816
19923,9.6657,23.4874
19924,11.5557,22.9913
19925,7.0566,19.0882
19926,6.8490,25.6144
19927,8.3763,22.5836
19928,14.5950,26.9676
19929,12.8162,25.7672
19930,10.3215,25.0647
19931,9.4463,23.5614
19932,7.5311,21.5550
19933,14.0560,30.6684
19934,9.9583,20.2682
19935,5.1500,17.2401
19936,12.1024,31.0597
19937,5.8589,17.8515
19938,6.3417,19.1639
19939,7.6675,17.6900
19940,7.7965,21.9350
19941,9.7441,21.6997
19942,7.3496,19.6402
19943,11.8186,26.7326
19944,8.0392,20.5933
19945,9.6718,26.4750
19946,10.8573,22.0098
19947,10.2454,21.3333
19948,9.0650,26.1865
19949,4.9664,23.0260
19950,8.7366,21.4530
19951,11.7220,31.3355
19952,6.0224,25.6040
19953,8.5902,24.3177
19954,7.7966,18.0243
19955,6.6111,23.2953
19956,12.1305,21.8794
19957,11.4399,24.4279
19958,2.4403,23.6881
19959,7.5391,18.0744
19960,8.9386,24.8314
19961,9.0506,18.9379
19962,10.3928,23.7243
19963,15.2791,26.5603
19964,11.0743,26.0478
19965,13.7577,28.2419
19966,10.6634,22.0302
19967,7.1761,18.8078
19968,8.2829,21.5764
19969,9.4156,22.6649
19970,10.5293,26.6801
19971,10.6822,22.0210
19972,7.4549,17.1728
19973,11.8611,19.9399
19974,14.3588,29.2630
19975,4.8640,22.0794
19976,9.2663,26.8400
19977,7.8419,21.6961
19978,15.4939,33.2243
19979,5.9315,14.9372
19980,7.6816,19.3903
19981,5.8233,17.1948
19982,11.5149,25.1144
19983,7.0341,15.9819
19984,12.4146,24.6341
19985,7.5350,16.4944
19986,9.2964,22.2952
19987,6.8681,18.1833
19988,9.9822,26.6683
19989,10.8344,26.5360
19990,13.9755,27.5467
19991,15.8855,29.0267
19992,9.8490,22.0358
19993,11.6910,24.7323
19994,10.9643,25.0592
19995,12.2092,24.1228
19996,8.0690,21.3486
19997,6.7258,20.6686
19998,9.5516,29.0624
19999,9.1654,24.4560
20000,11.2120,27.5959
20001,5.7421,16.1731
20002,10.4429,21.3952
20003,11.4881,23.2652
20004,10.3539,20.5080
20005,9.5011,21.3613
20006,6.3409,24.3762
20007,9.6422,26.2948
20008,10.3650,30.2555
20009,9.1576,24.2521
20010,3.8186,12.3493
20011,8.7870,18.2999
20012,10.7820,27.2249
20013,5.5589,18.1615
20014,7.8400,24.3997
20015,10.8420,21.9685
20016,9.9937,24.1191
20017,7.0322,22.3130
20018,8.0369,20.7676
20019,10.4013,23.5692
20020,11.2957,22.9073
20021,10.4162,23.5802
20022,7.3949,20.1088
20023,5.5341,16.0023
20024,10.0576,27.7644
20025,11.2539,19.6384
20026,4.6349,16.1623
20027,4.0080,19.2655
20028,6.5374,19.1213
20029,6.9126,27.6501
20030,4.7886,15.2167
20031,11.5009,24.9368
20032,13.6447,23.8430
20033,10.6224,26.0386
20034,7.6907,20.1428
20035,10.6224,27.8835
20036,11.9880,22.8805
20037,11.8934,23.2262
20038,11.3768,28.8210
20039,11.7708,27.2507
20040,8.0073,21.3007
20041,14.5776,29.7784
20042,13.1845,29.8077
20043,10.8411,21.2643
20044,9.3884,19.4152
20045,6.3748,22.0633
20046,11.4404,23.6228
20047,13.7990,26.3221
20048,12.5549,22.9573
20049,6.9932,20.5398
20050,8.4405,19.8383
20051,9.0722,22.8023
20052,10.1404,24.5865
20053,14.9773,28.6677
20054,7.4029,19.4556
20055,8.5629,22.8155
20056,8.5404,19.3443
20057,8.9608,30.4800
20058,11.8027,26.0840
20059,9.3433,24.4904
20060,6.8134,23.7215
20061,8.6142,27.0806
20062,15.1193,30.0670
20063,10.6936,27.6166
20064,9.5385,25.3897
20065,12.3132,27.3269
20066,4.4264,27.8366
20067,7.3097,20.7755
20068,10.8228,32.4678
20069,11.1393,22.9128
20070,12.0181,22.2604
20071,12.2941,28.2808
20072,12.8886,36.2202
20073,7.1534,20.6868
20074,10.5092,22.8513
20075,11.7959,25.4269
20076,8.2739,21.3928
20077,8.3386,23.4763
20078,11.7585,24.4367
20079,13.4041,26.5008
20080,12.5354,25.8788
20081,9.5346,22.7453
20082,8.1336,21.5845
20083,8.1154,18.2236
20084,10.4157,18.5871
20085,12.1137,27.9176
20086,7.8072,22.9721
20087,5.8147,20.2084
20088,10.1239,24.2021
20089,12.1326,25.5085
20090,6.0368,21.9443
20091,6.2874,20.5074
20092,6.3410,20.4909
20093,8.3667,23.4067
20094,15.0744,26.6178
20095,13.8976,24.5922
20096,11.1321,22.8502
20097,12.7359,35.8868
20098,10.6688,24.5700
20099,5.3253,20.4161
20100,10.5667,26.2985
20101,12.1056,20.9262
20102,7.9996,23.0174
20103,10.1880,19.3990
20104,9.5650,26.5461
20105,15.5306,29.9389
20106,9.5604,24.5828
20107,14.6588,25.8847
20108,8.5614,24.3337
20109,8.0241,25.1808
20110,7.8642,19.5831
20111,12.0240,22.6697
20112,8.8142,21.6160
20113,8.7545,20.7043
20114,4.9444,18.8888
20115,8.8506,18.1409
20116,9.2645,21.7837
20117,12.4207,32.8391
20118,8.9239,19.4697
20119,8.4493,21.3904
20120,5.1938,19.2795
20121,9.9231,21.7711
20122,8.3495,17.5433
20123,8.7277,17.5009
20124,8.0204,22.8538
20125,12.0733,32.3399
20126,6.8416,19.1208
20127,7.8558,18.3871
20128,7.9148,25.9257
20129,12.3613,26.5294
20130,10.3055,23.9074
20131,4.3404,22.7403
20132,10.4901,23.6461
20133,7.8534,24.6346
20134,7.3026,18.7740
20135,6.1367,22.7288
20136,10.6835,24.1448
20137,12.0340,25.3597
20138,9.5820,37.0624
20139,8.2602,15.2592
20140,8.6247,24.4045
20141,11.8716,24.7821
20142,10.7655,24.5949
20143,7.7589,25.2496
20144,9.6614,16.6223
20145,10.2546,23.8416
20146,7.6208,22.1153
20147,8.8502,24.2320
20148,8.4397,22.2873
20149,15.9930,29.7517
20150,5.2337,19.0908
20151,14.8475,30.1834
20152,12.1756,23.0703
20153,5.7212,17.1648
20154,10.3061,22.1567
20155,11.6812,23.8000
20156,10.5637,20.8930
20157,7.5035,25.6552
20158,13.8290,25.3196
20159,11.5062,21.4350
20160,8.6155,23.5312
20161,6.1010,23.2577
20162,7.5073,23.5250
20163,9.5701,19.2254
20164,9.8924,18.3225
20165,8.5126,17.6112
20166,7.8656,20.9501
20167,10.1419,25.3537
20168,7.4580,20.4130
20169,8.2761,18.7091
20170,11.6136,28.5722
20171,11.9889,29.0270
20172,9.8687,23.1945
20173,4.8489,20.0971
20174,8.8742,17.7763
20175,4.0912,24.2633
20176,6.4652,25.6621
20177,7.5200,25.9934
20178,10.2729,18.3354
20179,11.6559,21.0666
20180,6.7148,16.2367
20181,13.1143,28.8636
20182,11.1262,24.0479
20183,6.7653,18.5721
20184,8.8563,19.0297
20185,10.0436,23.5961
20186,10.4332,20.0775
20187,7.9455,24.6861
20188,9.6926,24.0573
20189,12.5620,24.2135
20190,13.7744,27.1243
20191,7.7520,20.3973
20192,7.8560,26.8032
20193,10.4023,23.0732
20194,7.0422,26.7885
20195,10.5734,22.1371
20196,6.7392,22.7563
20197,9.5701,25.7763
20198,11.9119,23.6555
20199,8.8056,20.6902
20200,10.0914,20.6105
20201,7.1504,23.5072
20202,11.8107,20.5812
20203,11.4913,24.8863
20204,10.5771,20.3481
20205,11.4855,23.4076
20206,9.6267,25.8947
20207,7.2943,20.2445
20208,7.8743,20.2364
20209,11.5270,21.9907
20210,11.8525,21.8640
20211,8.0261,21.5531
20212,10.3341,22.9549
20213,6.4421,23.0381
20214,8.6384,23.2897
20215,11.5726,21.0523
20216,11.3101,25.6157
20217,14.4309,32.9932
20218,17.2142,30.0387
20219,13.7360,29.0978
20220,9.7479,21.1398
20221,8.8932,27.7379
20222,11.7614,27.2759
20223,10.4018,22.6621
20224,10.2296,25.3060
20225,8.3821,21.7289
20226,9.5040,26.6038
20227,8.5660,21.8388
20228,10.5353,27.7672
20229,8.3199,26.5109
20230,14.5151,26.4158
20231,10.4160,25.1333
20232,7.8342,25.3909
20233,9.4655,24.1318
20234,8.2211,21.8594
20235,8.1999,23.7485
20236,9.3584,27.4293
20237,9.5510,20.0769
20238,12.3566,24.6321
20239,5.3529,18.9880
20240,9.3015,24.2605
20241,14.0090,26.8367
20242,6.8271,23.1491
20243,5.6263,18.3342
20244,9.4045,24.0544
20245,9.7842,25.8104
20246,6.2065,19.0460
20247,7.1767,17.1695
20248,13.7323,26.6572
20249,15.0739,31.3576
20250,8.9321,23.2270
20251,7.4786,28.1155
20252,10.0848,20.5128
20253,11.8787,27.4936
20254,5.7403,18.5480
20255,8.5206,26.7449
20256,4.3480,22.2247
20257,7.7023,19.6371
20258,8.3965,30.7791
20259,5.4971,21.0018
20260,8.4347,24.2464
20261,9.7018,25.3902
20262,6.7027,26.3664
20263,10.3187,20.7376
20264,9.5742,23.1558
20265,7.3492,25.0172
20266,13.0452,23.4195
20267,8.0749,22.3170
20268,6.8151,20.2035
20269,10.4485,24.2341
20270,10.6255,21.9059
20271,5.4465,17.0536
20272,7.4340,23.5271
20273,9.2342,23.3617
20274,6.8053,25.2631
20275,8.8764,27.2175
20276,8.9020,27.9002
20277,8.3595,24.7556
20278,8.0214,20.5744
20279,6.6328,22.3807
20280,5.4639,18.9566
20281,9.9654,21.1478
20282,8.4499,24.0465
20283,11.9678,25.0730
20284,8.1876,28.4867
20285,13.6625,31.1593
20286,6.2312,19.9185
20287,8.0963,25.8888
20288,3.8343,16.8623
20289,11.8989,23.6142
20290,11.0948,26.0148
20291,8.9466,24.2478
20292,10.2478,22.9799
20293,6.1711,18.5661
20294,14.1433,26.7536
20295,10.9386,21.7591
20296,7.8653,19.8126
20297,8.3451,20.9553
20298,12.7624,22.8474
20299,9.0950,26.4955
20300,7.2068,17.2884
20301,10.4738,17.6732
20302,6.8835,19.3255
20303,7.6078,21.2789
20304,8.4250,22.8299
20305,6.1329,20.2762
20306,9.0557,19.1481
20307,7.9764,23.3577
20308,6.2694,16.0353
20309,7.4862,18.3063
20310,11.5183,21.8942
20311,6.2524,20.7576
20312,9.8099,32.5105
20313,14.1911,27.1273
20314,12.0996,25.5717
20315,8.4807,20.9771
20316,12.5776,20.7654
20317,9.2328,27.3463
20318,13.6856,25.6446
20319,13.3139,28.1613
20320,10.8681,23.4248
20321,9.7540,24.6422
20322,5.6401,21.0074
20323,6.3039,21.3598
20324,9.7151,26.8429
20325,9.3450,23.1086
20326,10.4029,21.9422
20327,7.3886,19.2178
20328,8.7579,23.7751
20329,10.3617,19.7596
20330,10.5835,22.0459
20331,9.7104,19.4644
20332,10.6990,22.6989
20333,10.4577,21.9642
20334,13.4934,29.3468
20335,6.1183,21.7712
20336,8.8815,25.0993
20337,11.3396,23.6988
20338,5.4561,18.1224
20339,11.2315,27.2276
20340,9.9488,19.6761
20341,5.5099,22.9767
20342,10.5227,24.0703
20343,11.2870,27.1244
20344,6.7402,16.5248
20345,10.2760,20.7735
20346,5.7704,17.6363
20347,4.8398,17.9721
20348,5.5909,22.1756
20349,12.5788,25.9031
20350,4.7045,21.6628
20351,8.2570,25.9766
20352,10.9716,30.3101
20353,9.3297,26.0181
20354,11.2831,21.5818
20355,6.7525,23.2203
20356,9.9803,22.9507
20357,9.4509,23.5468
20358,9.4528,23.0575
20359,5.7446,16.6700
20360,11.8555,24.6562
20361,12.9418,31.6260
20362,6.7460,18.9072
20363,9.9339,26.2249
20364,13.7956,31.8250
20365,7.5768,22.2971
20366,10.2336,24.5732
20367,6.7130,23.6920
20368,9.8366,22.7396
20369,5.7728,20.6471
20370,11.5796,19.7384
20371,8.6934,20.7494
20372,4.0106,20.4331
20373,11.2337,20.8336
20374,7.5514,19.8375
20375,15.1281,33.7938
20376,9.6903,17.5450
20377,11.1334,23.4760
20378,10.9796,24.4021
20379,11.8087,24.2203
20380,6.5661,16.2754
20381,9.0193,20.4483
20382,9.7599,24.6044
20383,8.0563,15.9519
20384,7.6308,23.5778
20385,12.8884,22.6361
20386,8.5013,19.5834
20387,5.8185,32.5376
20388,11.1787,24.6498
20389,7.1751,21.4431
20390,8.5989,24.7529
20391,8.6943,22.5611
20392,12.5201,25.7600
20393,9.4437,32.2286
20394,9.2957,24.7405
20395,9.0538,22.2195
20396,8.2925,23.2499
20397,10.6491,21.9611
20398,12.3653,27.6769
20399,12.2453,31.2591
20400,6.1225,22.7954
20401,8.3349,20.0751
20402,11.9090,26.2379
20403,3.7647,17.3260
20404,9.2220,19.0265
20405,2.9562,26.9970
20406,14.4603,26.9173
20407,6.7512,21.8980
20408,9.0942,20.3977
20409,5.8990,22.3586
20410,8.1020,20.0674
20411,9.9945,25.3445
20412,7.5675,20.2009
20413,10.2004,24.6762
20414,12.1943,24.7126
20415,4.2941,23.9617
20416,9.3624,27.3304
20417,12.6875,23.3930
20418,8.9770,26.6207
20419,4.3595,22.5567
20420,10.5744,21.6599
20421,5.8838,18.9595
20422,12.5580,27.3968
20423,10.7676,22.9942
20424,12.7750,25.0774
20425,9.6518,17.0319
20426,10.1053,26.5899
20427,2.4375,12.2091
20428,14.7958,30.1396
20429,6.3757,18.0295
20430,11.5150,23.8916
20431,7.5107,17.7318
20432,10.3213,28.0798
20433,8.3190,24.1488
20434,11.4534,27.1597
20435,12.3288,32.4935
20436,8.9434,25.3873
20437,12.2749,24.0580
20438,8.0761,19.5710
20439,9.5556,21.4863
20440,13.7772,26.9226
20441,16.3790,31.6996
20442,4.6206,17.9621
20443,6.9138,18.1022
20444,4.4806,18.2466
20445,8.7797,17.8488
20446,12.1631,21.8196
20447,9.4756,23.5857
20448,11.9778,23.3477
20449,10.7415,20.5242
20450,9.9674,20.3872
20451,8.5388,17.0289
20452,10.5743,21.0875
20453,14.1699,27.9535
20454,8.8884,25.1166
20455,9.7302,20.5333
20456,9.5947,21.9731
20457,4.6626,13.8373
20458,8.7346,26.7574
20459,8.8902,20.7512
20460,9.0831,16.3164
20461,8.7783,29.3560
20462,8.6474,20.5391
20463,8.0353,25.5460
20464,7.2231,17.7672
20465,7.7427,22.2477
20466,7.1120,22.2466
20467,13.8075,25.2208
20468,9.0416,23.3839
20469,9.5536,28.7040
20470,7.2665,19.4391
20471,6.1029,27.8454
20472,9.8782,20.4303
20473,12.6005,27.6874
20474,7.3036,21.0910
20475,13.0296,29.6699
20476,14.4530,32.2349
20477,9.6902,28.0542
20478,4.9905,22.1669
20479,6.8352,16.7877
20480,12.7219,24.9621
20481,10.5374,26.0173
20482,5.9309,17.9496
20483,8.5880,25.1478
20484,10.8662,22.2445
20485,9.1508,26.4868
20486,8.5286,22.2048
20487,11.8462,25.2201
20488,9.8469,34.4474
20489,12.8690,28.2726
20490,15.0032,31.7548
20491,6.6144,29.9005
20492,10.1104,22.2888
20493,6.1728,24.1764
20494,7.7993,19.3600
20495,7.4444,22.6094
20496,11.1038,28.3373
20497,11.9998,22.4714
20498,10.6798,22.2553
20499,8.2150,21.6098
20500,10.1349,23.1900
20501,9.1946,21.1339
20502,7.7651,17.9666
20503,9.8802,27.9809
20504,7.9071,23.4697
20505,8.4333,24.0223
20506,9.3626,17.8894
20507,10.6524,26.1308
20508,9.4923,26.1099
20509,10.4662,20.0136
20510,10.2408,20.4289
20511,6.2092,25.6054
20512,8.0915,22.4568
20513,11.4443,24.6812
20514,11.0781,20.2273
20515,6.6031,20.0381
20516,7.2511,20.5810
20517,8.9371,24.8177
20518,9.6296,23.1053
20519,8.5931,25.9408
20520,9.6578,22.6835
20521,11.8704,27.4284
20522,7.8680,27.3718
20523,8.8398,21.4443
20524,10.3379,21.5111
20525,12.7346,27.0581
20526,2.8667,22.5979
20527,9.6219,25.8444
20528,7.0017,20.5514
20529,7.6676,25.5791
20530,4.8890,16.8814
20531,11.7208,29.9368
20532,12.1157,23.5690
20533,9.0029,23.3637
20534,8.7678,20.6838
20535,7.0605,19.8383
20536,10.8209,26.1756
20537,9.0319,21.1840
20538,8.8799,20.9505
20539,12.3146,25.3561
20540,5.9528,24.3440
20541,12.8760,23.1222
20542,11.0725,23.8389
20543,10.3386,24.5760
20544,12.6879,24.2362
20545,11.9877,23.9428
20546,8.6750,23.4370
20547,8.6492,22.2179
20548,6.7365,25.1840
20549,6.5161,18.4284
20550,13.0467,23.2336
20551,9.0028,22.7493
20552,13.9703,29.2149
20553,12.0882,25.0716
20554,9.7541,19.0045
20555,10.1748,25.8641
20556,13.0354,26.9409
20557,10.0746,21.5683
20558,14.3197,26.0329
20559,16.3344,26.7516
20560,8.1558,28.1925
20561,9.4649,20.2760
20562,7.6656,21.2157
20563,13.9794,26.8679
20564,9.4981,22.0364
20565,7.3344,22.7864
20566,11.3480,25.2903
20567,11.5265,27.9631
20568,3.4180,12.0248
20569,11.8294,23.4913
20570,10.4391,26.5650
20571,7.3277,23.2697
20572,6.9787,23.1181
20573,9.5170,25.5677
20574,8.5294,26.8356
20575,7.2965,18.4482
20576,8.8326,23.5196
20577,14.3408,29.6051
20578,9.5114,24.4108
20579,11.5908,20.5414
20580,14.6310,37.2237
20581,17.5285,30.2325
20582,7.4481,21.6933
20583,11.6162,21.2735
20584,5.8624,16.0876
20585,6.2633,16.0845
20586,9.8715,25.1874
20587,9.7088,18.9938
20588,16.2384,36.9312
20589,11.2635,24.4730
20590,8.6842,21.2857
20591,8.1397,22.0844
20592,11.9244,22.3999
20593,13.9736,27.7444
20594,8.9602,21.3913
20595,11.5037,23.3347
20596,10.4017,23.6224
20597,11.9168,24.8391
20598,7.8796,22.1056
20599,12.3195,23.0505
20600,9.1087,16.5871
20601,6.1154,15.4796
20602,5.6294,14.6872
20603,8.1921,27.6641
20604,5.8830,21.9239
20605,10.7892,21.3127
20606,7.6733,18.9704
20607,11.1659,24.2015
20608,12.5578,27.9900
20609,10.0782,22.6718
20610,12.0125,23.5912
20611,7.1995,19.7936
20612,10.3034,26.6331
20613,9.0623,21.3600
20614,14.0528,24.0921
20615,11.2119,24.3163
20616,12.6191,23.2866
20617,9.5351,21.9619
20618,11.1404,24.3147
20619,4.9054,18.2249
20620,6.4377,20.5478
20621,10.3014,24.4091
20622,9.0914,27.9379
20623,10.3131,27.7166
20624,8.4864,18.4529
20625,9.2242,21.0737
20626,10.2604,22.7290
20627,8.2353,23.1578
20628,13.1863,24.0309
20629,6.7180,13.7710
20630,14.5515,28.7081
20631,10.2601,22.7616
20632,11.7874,25.3025
20633,8.8506,19.7947
20634,11.0715,24.1473
20635,11.7200,23.4504
20636,14.9105,27.4480
20637,8.4484,21.5259
20638,11.4627,22.5305
20639,9.6198,24.4441
20640,12.6198,23.0752
20641,11.1195,26.6401
20642,4.5938,16.5136
20643,13.3391,27.6209
20644,10.4111,21.6373
20645,5.3911,17.6468
20646,9.6935,28.5706
20647,10.4354,26.4480
20648,13.4667,26.6227
20649,8.3113,20.6297
20650,11.7762,21.5128
20651,6.6435,25.4069
20652,8.7949,18.9927
20653,6.8740,18.2069
20654,9.2632,23.5722
20655,7.0302,26.3809
20656,9.5866,24.7238
20657,8.8854,18.8691
20658,9.2142,24.9562
20659,10.9842,25.7358
20660,9.9321,21.4221
20661,13.7556,27.2702
20662,10.0004,22.0912
20663,10.4153,21.0032
20664,9.6682,18.1803
20665,16.4418,28.7852
20666,7.5996,19.8463
20667,10.8277,19.9820
20668,10.4557,22.4869
20669,9.4099,20.4192
20670,6.9306,27.7853
20671,12.6332,31.5386
20672,5.1290,16.6672
20673,11.2438,25.6767
20674,7.4995,19.6352
20675,8.3098,19.1410
20676,10.4463,32.9833
20677,9.5116,19.0882
20678,9.0045,20.9487
20679,13.4985,25.2737
20680,12.6389,25.6539
20681,9.7843,25.7518
20682,10.1294,29.9263
20683,13.1816,23.4815
20684,12.9120,26.9978
20685,7.9400,28.6748
20686,6.2985,22.2408
20687,4.6618,18.6943
20688,13.1643,27.0219
20689,10.2965,20.0195
20690,7.9048,20.9889
20691,8.7526,28.2515
20692,4.8789,20.3369
20693,6.1399,23.2799
20694,5.5649,14.5534
20695,8.2512,24.7771
20696,11.5045,23.4506
20697,11.5445,25.1287
20698,6.6803,23.1988
20699,5.6274,24.8652
20700,10.7273,22.0298
20701,12.7451,28.8955
20702,9.8418,20.1335
20703,5.3056,18.8133
20704,7.3453,31.4341
20705,9.8862,22.8277
20706,7.3699,20.1420
20707,9.3346,26.5326
20708,11.0222,25.3265
20709,8.7540,18.2744
20710,7.4826,28.1397
20711,5.2730,13.1267
20712,6.0480,17.8903
20713,8.6300,22.3747
20714,9.7624,23.1752
20715,6.4718,20.6402
20716,8.5231,20.0425
20717,13.1226,23.8483
20718,13.5946,26.9779
20719,13.9956,29.2532
20720,8.4010,24.1744
20721,5.1839,23.2597
20722,9.9777,19.1763
20723,7.7184,25.3994
20724,9.3457,22.2276
20725,10.6918,19.4117
20726,9.0481,22.1692
20727,12.2128,27.9551
20728,10.0050,27.0146
20729,7.6091,25.9707
20730,3.0398,19.9918
20731,9.4545,31.0424
20732,10.0510,23.3904
20733,12.3172,24.9849
20734,5.0876,21.5052
20735,3.2229,20.9272
20736,17.1430,29.2545
20737,7.6044,32.6670
20738,7.6034,23.4292
20739,9.7561,27.2261
20740,13.4731,28.9704
20741,9.6605,18.5622
20742,13.5649,26.5314
20743,10.3452,22.5293
20744,12.8805,27.6657
20745,8.7658,17.3333
20746,17.2035,28.8212
20747,10.2055,22.6386
20748,6.6954,21.5355
20749,13.9855,28.1973
20750,15.2339,28.9003
20751,10.5445,25.3997
20752,8.5043,19.6298
20753,12.1321,26.3607
20754,6.9855,16.5774
20755,9.5407,22.4736
20756,8.0503,29.0652
20757,5.7567,24.2781
20758,13.0374,24.9087
20759,10.5356,26.2926
20760,8.0841,25.7819
20761,6.8257,21.3543
20762,7.1442,20.8963
20763,11.8386,24.0657
20764,11.8318,25.8462
20765,6.9064,18.4451
20766,8.8040,24.3565
20767,12.3253,28.1451
20768,12.0497,24.1108
20769,9.1456,23.1782
20770,11.4114,27.8659
20771,11.1134,27.2581
20772,10.6820,24.4792
20773,14.5517,27.9995
20774,9.7839,30.7839
20775,8.7730,28.3305
20776,4.7454,14.0469
20777,11.0424,25.6766
20778,7.8560,23.7344
20779,11.0487,26.5953
20780,8.5466,25.6376
20781,14.0287,25.7626
20782,7.5021,20.2983
20783,12.8313,26.1906
20784,9.9177,25.2227
20785,6.0360,13.4755
20786,11.1286,24.9669
20787,8.8054,19.7200
20788,4.0634,20.0080
20789,5.7006,18.3435
20790,11.7881,26.1767
20791,9.8639,20.9923
20792,8.4814,21.8043
20793,8.0748,21.5323
20794,9.5242,28.8925
20795,14.5407,27.3278
20796,6.0977,20.0355
20797,7.3234,20.3333
20798,10.3517,25.3091
20799,6.0681,27.7669
20800,6.1836,13.5220
20801,7.8063,18.3319
20802,8.8900,21.9638
20803,12.8291,32.5334
20804,11.9789,24.0446
20805,10.2848,25.2638
20806,11.3557,31.4821
20807,9.3309,22.7299
20808,7.1777,21.2409
20809,11.3117,25.3971
20810,6.4822,25.6096
20811,9.8092,25.4127
20812,12.8821,23.5793
20813,12.0571,25.7808
20814,8.2819,22.0340
20815,9.7920,23.2237
20816,13.8550,26.9096
20817,7.8916,25.2714
20818,9.8862,22.2055
20819,10.7260,21.0920
20820,8.4047,22.6509
20821,10.6517,27.2145
20822,4.6249,28.4305
20823,9.7296,24.9145
20824,8.7226,22.0366
20825,10.5088,29.8447
20826,4.1351,25.0396
20827,10.8554,21.4967
20828,11.5326,30.0481
20829,8.6367,16.2049
20830,8.2652,22.4505
20831,8.7530,20.7665
20832,6.9035,18.4616
20833,13.1202,29.7300
20834,4.2883,16.1583
20835,4.8284,17.8513
20836,10.8024,22.5677
20837,8.9352,21.8540
20838,14.9974,30.8953
20839,7.0243,20.8088
20840,9.0154,24.3181
20841,8.5367,23.8981
20842,7.9609,19.5925
20843,9.3679,27.3780
20844,11.5982,25.5469
20845,6.7975,22.7380
20846,10.1414,25.4318
20847,9.6290,25.3777
20848,8.7649,22.5808
20849,7.6451,20.2636
20850,8.0277,20.8186
20851,5.6245,20.7073
20852,14.5194,27.3964
20853,8.3271,21.6573
20854,13.0969,28.8230
20855,9.3563,22.0140
20856,9.5760,26.1359
20857,13.7876,27.1514
20858,10.0356,23.7088
20859,10.2064,34.8315
20860,7.9566,20.3174
20861,11.0854,26.8353
20862,7.3310,20.2633
20863,11.1239,21.7999
20864,13.9898,28.6221
20865,10.1703,22.4541
20866,9.3727,25.2822
20867,9.5159,24.3945
